country_code,month,inflation_yoy
HU,2011-12,4.1
HU,2012-01,5.6
HU,2012-02,5.8
HU,2012-03,5.5
HU,2012-04,5.6
HU,2012-05,5.4
HU,2012-06,5.6
HU,2012-07,5.7
HU,2012-08,6.0
HU,2012-09,6.4
HU,2012-10,6.0
HU,2012-11,5.3
HU,2012-12,5.1
HU,2013-01,2.8
HU,2013-02,2.9
HU,2013-03,2.3
HU,2013-04,1.8
HU,2013-05,1.8
HU,2013-06,2.0
HU,2013-07,1.8
HU,2013-08,1.6
HU,2013-09,1.6
HU,2013-10,1.1
HU,2013-11,0.4
HU,2013-12,0.6
HU,2014-01,0.8
HU,2014-02,0.3
HU,2014-03,0.2
HU,2014-04,-0.2
HU,2014-05,0.0
HU,2014-06,-0.1
HU,2014-07,0.5
HU,2014-08,0.3
HU,2014-09,-0.5
HU,2014-10,-0.3
HU,2014-11,0.1
HU,2014-12,-0.8
HU,2015-01,-1.4
HU,2015-02,-0.9
HU,2015-03,-0.5
HU,2015-04,0.0
HU,2015-05,0.6
HU,2015-06,0.7
HU,2015-07,0.5
HU,2015-08,0.1
HU,2015-09,-0.1
HU,2015-10,0.2
HU,2015-11,0.6
HU,2015-12,1.0
HU,2016-01,1.0
HU,2016-02,0.3
HU,2016-03,-0.2
HU,2016-04,0.3
HU,2016-05,-0.1
HU,2016-06,-0.1
HU,2016-07,-0.3
HU,2016-08,-0.1
HU,2016-09,0.7
HU,2016-10,1.1
HU,2016-11,1.1
HU,2016-12,1.8
HU,2017-01,2.4
HU,2017-02,2.9
HU,2017-03,2.7
HU,2017-04,2.3
HU,2017-05,2.1
HU,2017-06,2.0
HU,2017-07,2.2
HU,2017-08,2.7
HU,2017-09,2.5
HU,2017-10,2.2
HU,2017-11,2.6
HU,2017-12,2.2
HU,2018-01,2.1
HU,2018-02,1.9
HU,2018-03,2.0
HU,2018-04,2.4
HU,2018-05,2.9
HU,2018-06,3.2
HU,2018-07,3.4
HU,2018-08,3.4
HU,2018-09,3.7
HU,2018-10,3.9
HU,2018-11,3.2
HU,2018-12,2.8
HU,2019-01,2.8
HU,2019-02,3.2
HU,2019-03,3.8
HU,2019-04,3.9
HU,2019-05,4.0
HU,2019-06,3.4
HU,2019-07,3.3
HU,2019-08,3.2
HU,2019-09,2.9
HU,2019-10,3.0
HU,2019-11,3.4
HU,2019-12,4.1
HU,2020-01,4.7
HU,2020-02,4.4
HU,2020-03,3.9
HU,2020-04,2.5
HU,2020-05,2.2
HU,2020-06,2.9
HU,2020-07,3.9
HU,2020-08,4.0
HU,2020-09,3.4
HU,2020-10,3.0
HU,2020-11,2.8
HU,2020-12,2.8
HU,2021-01,2.9
HU,2021-02,3.3
HU,2021-03,3.9
HU,2021-04,5.2
HU,2021-05,5.3
HU,2021-06,5.3
HU,2021-07,4.7
HU,2021-08,4.9
HU,2021-09,5.5
HU,2021-10,6.6
HU,2021-11,7.5
HU,2021-12,7.4
HU,2022-01,7.9
HU,2022-02,8.4
HU,2022-03,8.6
HU,2022-04,9.6
HU,2022-05,10.8
HU,2022-06,12.6
HU,2022-07,14.7
HU,2022-08,18.6
HU,2022-09,20.7
HU,2022-10,21.9
HU,2022-11,23.1
HU,2022-12,25.0
HU,2023-01,26.2
HU,2023-02,25.8
HU,2023-03,25.6
HU,2023-04,24.4
HU,2023-05,21.9
HU,2023-06,19.9
HU,2023-07,17.5
HU,2023-08,14.2
HU,2023-09,12.2
HU,2023-10,9.6
HU,2023-11,7.7
HU,2023-12,5.5
HU,2024-01,3.7
HU,2024-02,3.6
HU,2024-03,3.6
HU,2024-04,3.6
HU,2024-05,3.9
HU,2024-06,3.6
HU,2024-07,4.1
HU,2024-08,3.4
HU,2024-09,3.0
HU,2024-10,3.4
HU,2024-11,3.9
HU,2024-12,4.8
HU,2025-01,5.7
HU,2025-02,5.7
HU,2025-03,4.8
HU,2025-04,4.2
HU,2025-05,4.5
HU,2025-06,4.6
HU,2025-07,4.2
HU,2025-08,4.2
HU,2025-09,4.3
HU,2025-10,4.2
HU,2025-11,3.7
HU,2025-12,3.3
IE,1997-01,1.8
IE,1997-02,1.7
IE,1997-03,1.3
IE,1997-04,1.6
IE,1997-05,1.5
IE,1997-06,1.4
IE,1997-07,1.6
IE,1997-08,0.7
IE,1997-09,0.6
IE,1997-10,0.9
IE,1997-11,1.0
IE,1997-12,1.0
IE,1998-01,1.3
IE,1998-02,1.0
IE,1998-03,1.6
IE,1998-04,2.0
IE,1998-05,2.3
IE,1998-06,2.6
IE,1998-07,2.4
IE,1998-08,2.9
IE,1998-09,2.7
IE,1998-10,2.6
IE,1998-11,2.3
IE,1998-12,2.1
IE,1999-01,2.0
IE,1999-02,2.3
IE,1999-03,2.0
IE,1999-04,2.0
IE,1999-05,2.4
IE,1999-06,2.1
IE,1999-07,2.0
IE,1999-08,2.5
IE,1999-09,2.6
IE,1999-10,2.8
IE,1999-11,2.9
IE,1999-12,3.9
IE,2000-01,4.5
IE,2000-02,4.6
IE,2000-03,5.0
IE,2000-04,5.1
IE,2000-05,5.1
IE,2000-06,5.4
IE,2000-07,5.9
IE,2000-08,5.7
IE,2000-09,5.5
IE,2000-10,5.9
IE,2000-11,5.9
IE,2000-12,4.7
IE,2001-01,3.9
IE,2001-02,4.0
IE,2001-03,4.1
IE,2001-04,4.2
IE,2001-05,4.2
IE,2001-06,4.3
IE,2001-07,4.0
IE,2001-08,3.7
IE,2001-09,3.8
IE,2001-10,3.8
IE,2001-11,3.6
IE,2001-12,4.3
IE,2002-01,5.3
IE,2002-02,5.0
IE,2002-03,5.1
IE,2002-04,5.2
IE,2002-05,5.0
IE,2002-06,4.5
IE,2002-07,4.1
IE,2002-08,4.5
IE,2002-09,4.4
IE,2002-10,4.4
IE,2002-11,4.6
IE,2002-12,4.5
IE,2003-01,4.8
IE,2003-02,5.1
IE,2003-03,4.9
IE,2003-04,4.5
IE,2003-05,3.9
IE,2003-06,3.7
IE,2003-07,3.9
IE,2003-08,4.0
IE,2003-09,3.8
IE,2003-10,3.3
IE,2003-11,3.3
IE,2003-12,3.0
IE,2004-01,2.2
IE,2004-02,2.2
IE,2004-03,1.8
IE,2004-04,1.7
IE,2004-05,2.1
IE,2004-06,2.5
IE,2004-07,2.5
IE,2004-08,2.5
IE,2004-09,2.4
IE,2004-10,2.5
IE,2004-11,2.7
IE,2004-12,2.4
IE,2005-01,2.1
IE,2005-02,2.0
IE,2005-03,1.9
IE,2005-04,2.1
IE,2005-05,2.1
IE,2005-06,2.0
IE,2005-07,2.2
IE,2005-08,2.1
IE,2005-09,2.8
IE,2005-10,2.7
IE,2005-11,2.2
IE,2005-12,1.9
IE,2006-01,2.3
IE,2006-02,2.7
IE,2006-03,2.8
IE,2006-04,2.8
IE,2006-05,3.1
IE,2006-06,2.8
IE,2006-07,3.0
IE,2006-08,3.1
IE,2006-09,2.2
IE,2006-10,2.2
IE,2006-11,2.4
IE,2006-12,3.0
IE,2007-01,3.0
IE,2007-02,2.7
IE,2007-03,3.0
IE,2007-04,2.9
IE,2007-05,2.7
IE,2007-06,2.8
IE,2007-07,2.7
IE,2007-08,2.4
IE,2007-09,2.9
IE,2007-10,3.0
IE,2007-11,3.5
IE,2007-12,3.2
IE,2008-01,3.1
IE,2008-02,3.4
IE,2008-03,3.8
IE,2008-04,3.4
IE,2008-05,3.7
IE,2008-06,3.9
IE,2008-07,3.5
IE,2008-08,3.2
IE,2008-09,3.2
IE,2008-10,2.8
IE,2008-11,2.1
IE,2008-12,1.3
IE,2009-01,1.2
IE,2009-02,0.1
IE,2009-03,-0.8
IE,2009-04,-0.8
IE,2009-05,-1.7
IE,2009-06,-2.1
IE,2009-07,-2.5
IE,2009-08,-2.4
IE,2009-09,-2.9
IE,2009-10,-2.9
IE,2009-11,-2.8
IE,2009-12,-2.6
IE,2010-01,-2.5
IE,2010-02,-2.4
IE,2010-03,-2.4
IE,2010-04,-2.4
IE,2010-05,-1.9
IE,2010-06,-2.0
IE,2010-07,-1.2
IE,2010-08,-1.2
IE,2010-09,-1.1
IE,2010-10,-0.7
IE,2010-11,-0.9
IE,2010-12,-0.2
IE,2011-01,0.3
IE,2011-02,0.9
IE,2011-03,1.2
IE,2011-04,1.5
IE,2011-05,1.2
IE,2011-06,1.1
IE,2011-07,1.0
IE,2011-08,1.0
IE,2011-09,1.4
IE,2011-10,1.6
IE,2011-11,1.8
IE,2011-12,1.5
IE,2012-01,1.2
IE,2012-02,1.5
IE,2012-03,2.2
IE,2012-04,1.8
IE,2012-05,1.8
IE,2012-06,1.8
IE,2012-07,2.0
IE,2012-08,2.6
IE,2012-09,2.5
IE,2012-10,2.0
IE,2012-11,1.5
IE,2012-12,1.7
IE,2013-01,1.5
IE,2013-02,1.2
IE,2013-03,0.6
IE,2013-04,0.5
IE,2013-05,0.4
IE,2013-06,0.7
IE,2013-07,0.8
IE,2013-08,0.1
IE,2013-09,0.0
IE,2013-10,-0.1
IE,2013-11,0.3
IE,2013-12,0.3
IE,2014-01,0.3
IE,2014-02,0.1
IE,2014-03,0.2
IE,2014-04,0.3
IE,2014-05,0.4
IE,2014-06,0.5
IE,2014-07,0.4
IE,2014-08,0.6
IE,2014-09,0.5
IE,2014-10,0.4
IE,2014-11,0.2
IE,2014-12,-0.3
IE,2015-01,-0.4
IE,2015-02,-0.4
IE,2015-03,-0.2
IE,2015-04,-0.3
IE,2015-05,0.2
IE,2015-06,0.4
IE,2015-07,0.2
IE,2015-08,0.2
IE,2015-09,-0.1
IE,2015-10,-0.1
IE,2015-11,-0.1
IE,2015-12,0.2
IE,2016-01,0.0
IE,2016-02,-0.2
IE,2016-03,-0.6
IE,2016-04,-0.2
IE,2016-05,-0.2
IE,2016-06,0.1
IE,2016-07,0.1
IE,2016-08,-0.4
IE,2016-09,-0.3
IE,2016-10,-0.4
IE,2016-11,-0.2
IE,2016-12,-0.2
IE,2017-01,0.2
IE,2017-02,0.3
IE,2017-03,0.6
IE,2017-04,0.7
IE,2017-05,0.0
IE,2017-06,-0.6
IE,2017-07,-0.2
IE,2017-08,0.4
IE,2017-09,0.2
IE,2017-10,0.5
IE,2017-11,0.5
IE,2017-12,0.5
IE,2018-01,0.3
IE,2018-02,0.7
IE,2018-03,0.5
IE,2018-04,-0.1
IE,2018-05,0.7
IE,2018-06,0.7
IE,2018-07,1.0
IE,2018-08,0.9
IE,2018-09,1.2
IE,2018-10,1.1
IE,2018-11,0.8
IE,2018-12,0.8
IE,2019-01,0.8
IE,2019-02,0.7
IE,2019-03,1.1
IE,2019-04,1.7
IE,2019-05,1.0
IE,2019-06,1.1
IE,2019-07,0.5
IE,2019-08,0.6
IE,2019-09,0.6
IE,2019-10,0.6
IE,2019-11,0.8
IE,2019-12,1.1
IE,2020-01,1.1
IE,2020-02,0.9
IE,2020-03,0.5
IE,2020-04,-0.3
IE,2020-05,-0.8
IE,2020-06,-0.6
IE,2020-07,-0.6
IE,2020-08,-1.1
IE,2020-09,-1.2
IE,2020-10,-1.5
IE,2020-11,-1.0
IE,2020-12,-1.0
IE,2021-01,-0.1
IE,2021-02,-0.4
IE,2021-03,0.1
IE,2021-04,1.1
IE,2021-05,1.9
IE,2021-06,1.6
IE,2021-07,2.2
IE,2021-08,3.0
IE,2021-09,3.8
IE,2021-10,5.1
IE,2021-11,5.4
IE,2021-12,5.7
IE,2022-01,5.0
IE,2022-02,5.7
IE,2022-03,6.9
IE,2022-04,7.3
IE,2022-05,8.3
IE,2022-06,9.6
IE,2022-07,9.6
IE,2022-08,9.0
IE,2022-09,8.6
IE,2022-10,9.4
IE,2022-11,9.0
IE,2022-12,8.2
IE,2023-01,7.5
IE,2023-02,8.1
IE,2023-03,7.0
IE,2023-04,6.3
IE,2023-05,5.4
IE,2023-06,4.8
IE,2023-07,4.6
IE,2023-08,4.9
IE,2023-09,5.0
IE,2023-10,3.6
IE,2023-11,2.5
IE,2023-12,3.2
IE,2024-01,2.7
IE,2024-02,2.3
IE,2024-03,1.7
IE,2024-04,1.6
IE,2024-05,2.0
IE,2024-06,1.5
IE,2024-07,1.5
IE,2024-08,1.1
IE,2024-09,0.0
IE,2024-10,0.1
IE,2024-11,0.5
IE,2024-12,1.0
IE,2025-01,1.7
IE,2025-02,1.4
IE,2025-03,1.8
IE,2025-04,2.0
IE,2025-05,1.4
IE,2025-06,1.6
IE,2025-07,1.6
IE,2025-08,1.9
IE,2025-09,2.7
IE,2025-10,2.8
IE,2025-11,3.1
IE,2025-12,2.7
IT,1997-01,2.7
IT,1997-02,2.4
IT,1997-03,2.2
IT,1997-04,1.9
IT,1997-05,1.9
IT,1997-06,1.6
IT,1997-07,1.7
IT,1997-08,1.6
IT,1997-09,1.6
IT,1997-10,1.9
IT,1997-11,1.7
IT,1997-12,1.7
IT,1998-01,1.9
IT,1998-02,2.0
IT,1998-03,2.0
IT,1998-04,2.2
IT,1998-05,1.9
IT,1998-06,2.0
IT,1998-07,2.0
IT,1998-08,2.1
IT,1998-09,2.1
IT,1998-10,1.9
IT,1998-11,1.7
IT,1998-12,1.6
IT,1999-01,1.4
IT,1999-02,1.4
IT,1999-03,1.4
IT,1999-04,1.3
IT,1999-05,1.5
IT,1999-06,1.4
IT,1999-07,1.7
IT,1999-08,1.5
IT,1999-09,1.8
IT,1999-10,2.0
IT,1999-11,2.0
IT,1999-12,2.2
IT,2000-01,2.2
IT,2000-02,2.4
IT,2000-03,2.5
IT,2000-04,2.4
IT,2000-05,2.5
IT,2000-06,2.8
IT,2000-07,2.8
IT,2000-08,2.8
IT,2000-09,2.8
IT,2000-10,2.7
IT,2000-11,2.9
IT,2000-12,2.7
IT,2001-01,2.5
IT,2001-02,1.5
IT,2001-03,2.2
IT,2001-04,3.0
IT,2001-05,2.8
IT,2001-06,2.8
IT,2001-07,2.3
IT,2001-08,2.0
IT,2001-09,2.0
IT,2001-10,2.3
IT,2001-11,2.3
IT,2001-12,2.3
IT,2002-01,2.3
IT,2002-02,2.5
IT,2002-03,2.5
IT,2002-04,2.5
IT,2002-05,2.5
IT,2002-06,2.4
IT,2002-07,2.5
IT,2002-08,2.5
IT,2002-09,2.9
IT,2002-10,2.9
IT,2002-11,2.9
IT,2002-12,3.0
IT,2003-01,2.9
IT,2003-02,2.6
IT,2003-03,3.0
IT,2003-04,3.0
IT,2003-05,2.8
IT,2003-06,2.8
IT,2003-07,2.8
IT,2003-08,2.8
IT,2003-09,2.9
IT,2003-10,2.8
IT,2003-11,2.8
IT,2003-12,2.5
IT,2004-01,2.2
IT,2004-02,2.4
IT,2004-03,2.3
IT,2004-04,2.4
IT,2004-05,2.4
IT,2004-06,2.4
IT,2004-07,2.2
IT,2004-08,2.4
IT,2004-09,2.1
IT,2004-10,2.1
IT,2004-11,2.0
IT,2004-12,2.3
IT,2005-01,2.0
IT,2005-02,2.1
IT,2005-03,2.2
IT,2005-04,2.1
IT,2005-05,2.3
IT,2005-06,2.2
IT,2005-07,2.2
IT,2005-08,2.2
IT,2005-09,2.2
IT,2005-10,2.5
IT,2005-11,2.4
IT,2005-12,2.0
IT,2006-01,2.2
IT,2006-02,2.2
IT,2006-03,2.2
IT,2006-04,2.4
IT,2006-05,2.3
IT,2006-06,2.4
IT,2006-07,2.4
IT,2006-08,2.3
IT,2006-09,2.5
IT,2006-10,1.9
IT,2006-11,2.0
IT,2006-12,2.1
IT,2007-01,1.9
IT,2007-02,2.1
IT,2007-03,2.0
IT,2007-04,1.8
IT,2007-05,1.9
IT,2007-06,2.0
IT,2007-07,1.6
IT,2007-08,1.6
IT,2007-09,1.7
IT,2007-10,2.3
IT,2007-11,2.5
IT,2007-12,2.8
IT,2008-01,3.2
IT,2008-02,3.0
IT,2008-03,3.6
IT,2008-04,3.4
IT,2008-05,3.8
IT,2008-06,4.0
IT,2008-07,4.0
IT,2008-08,4.3
IT,2008-09,3.9
IT,2008-10,3.6
IT,2008-11,2.8
IT,2008-12,2.4
IT,2009-01,1.4
IT,2009-02,1.6
IT,2009-03,1.1
IT,2009-04,1.2
IT,2009-05,0.8
IT,2009-06,0.5
IT,2009-07,-0.1
IT,2009-08,0.1
IT,2009-09,0.3
IT,2009-10,0.3
IT,2009-11,0.9
IT,2009-12,1.1
IT,2010-01,1.3
IT,2010-02,1.0
IT,2010-03,1.4
IT,2010-04,1.8
IT,2010-05,1.5
IT,2010-06,1.4
IT,2010-07,1.8
IT,2010-08,1.7
IT,2010-09,1.6
IT,2010-10,2.0
IT,2010-11,1.8
IT,2010-12,2.1
IT,2011-01,2.0
IT,2011-02,2.2
IT,2011-03,2.8
IT,2011-04,2.9
IT,2011-05,3.0
IT,2011-06,3.0
IT,2011-07,2.1
IT,2011-08,2.3
IT,2011-09,3.7
IT,2011-10,3.7
IT,2011-11,3.7
IT,2011-12,3.7
IT,2012-01,3.4
IT,2012-02,3.5
IT,2012-03,3.8
IT,2012-04,3.7
IT,2012-05,3.6
IT,2012-06,3.7
IT,2012-07,3.6
IT,2012-08,3.4
IT,2012-09,3.4
IT,2012-10,2.8
IT,2012-11,2.6
IT,2012-12,2.6
IT,2013-01,2.4
IT,2013-02,2.0
IT,2013-03,1.8
IT,2013-04,1.2
IT,2013-05,1.2
IT,2013-06,1.2
IT,2013-07,1.2
IT,2013-08,1.1
IT,2013-09,0.9
IT,2013-10,0.7
IT,2013-11,0.6
IT,2013-12,0.6
IT,2014-01,0.6
IT,2014-02,0.4
IT,2014-03,0.3
IT,2014-04,0.5
IT,2014-05,0.4
IT,2014-06,0.3
IT,2014-07,0.0
IT,2014-08,-0.1
IT,2014-09,-0.1
IT,2014-10,0.2
IT,2014-11,0.3
IT,2014-12,0.0
IT,2015-01,-0.5
IT,2015-02,0.1
IT,2015-03,0.0
IT,2015-04,-0.1
IT,2015-05,0.2
IT,2015-06,0.2
IT,2015-07,0.4
IT,2015-08,0.3
IT,2015-09,0.2
IT,2015-10,0.3
IT,2015-11,0.1
IT,2015-12,0.1
IT,2016-01,0.4
IT,2016-02,-0.2
IT,2016-03,-0.2
IT,2016-04,-0.4
IT,2016-05,-0.3
IT,2016-06,-0.2
IT,2016-07,-0.2
IT,2016-08,-0.1
IT,2016-09,0.1
IT,2016-10,-0.1
IT,2016-11,0.1
IT,2016-12,0.5
IT,2017-01,1.0
IT,2017-02,1.6
IT,2017-03,1.4
IT,2017-04,2.0
IT,2017-05,1.6
IT,2017-06,1.2
IT,2017-07,1.2
IT,2017-08,1.4
IT,2017-09,1.3
IT,2017-10,1.1
IT,2017-11,1.1
IT,2017-12,1.0
IT,2018-01,1.2
IT,2018-02,0.5
IT,2018-03,0.9
IT,2018-04,0.6
IT,2018-05,1.0
IT,2018-06,1.4
IT,2018-07,1.9
IT,2018-08,1.6
IT,2018-09,1.5
IT,2018-10,1.7
IT,2018-11,1.6
IT,2018-12,1.2
IT,2019-01,0.9
IT,2019-02,1.1
IT,2019-03,1.1
IT,2019-04,1.1
IT,2019-05,0.9
IT,2019-06,0.8
IT,2019-07,0.3
IT,2019-08,0.5
IT,2019-09,0.2
IT,2019-10,0.2
IT,2019-11,0.2
IT,2019-12,0.5
IT,2020-01,0.4
IT,2020-02,0.2
IT,2020-03,0.1
IT,2020-04,0.1
IT,2020-05,-0.3
IT,2020-06,-0.4
IT,2020-07,0.8
IT,2020-08,-0.5
IT,2020-09,-1.0
IT,2020-10,-0.6
IT,2020-11,-0.3
IT,2020-12,-0.3
IT,2021-01,0.7
IT,2021-02,1.0
IT,2021-03,0.6
IT,2021-04,1.0
IT,2021-05,1.2
IT,2021-06,1.3
IT,2021-07,1.0
IT,2021-08,2.5
IT,2021-09,2.9
IT,2021-10,3.2
IT,2021-11,3.9
IT,2021-12,4.2
IT,2022-01,5.1
IT,2022-02,6.2
IT,2022-03,6.8
IT,2022-04,6.3
IT,2022-05,7.3
IT,2022-06,8.5
IT,2022-07,8.4
IT,2022-08,9.1
IT,2022-09,9.4
IT,2022-10,12.6
IT,2022-11,12.6
IT,2022-12,12.3
IT,2023-01,10.7
IT,2023-02,9.8
IT,2023-03,8.1
IT,2023-04,8.6
IT,2023-05,8.0
IT,2023-06,6.7
IT,2023-07,6.3
IT,2023-08,5.5
IT,2023-09,5.6
IT,2023-10,1.8
IT,2023-11,0.6
IT,2023-12,0.5
IT,2024-01,0.9
IT,2024-02,0.8
IT,2024-03,1.2
IT,2024-04,0.9
IT,2024-05,0.8
IT,2024-06,0.9
IT,2024-07,1.6
IT,2024-08,1.2
IT,2024-09,0.7
IT,2024-10,1.0
IT,2024-11,1.5
IT,2024-12,1.4
IT,2025-01,1.7
IT,2025-02,1.7
IT,2025-03,2.1
IT,2025-04,2.0
IT,2025-05,1.7
IT,2025-06,1.8
IT,2025-07,1.7
IT,2025-08,1.6
IT,2025-09,1.8
IT,2025-10,1.3
IT,2025-11,1.1
IT,2025-12,1.2
LT,1997-01,15.4
LT,1997-02,13.4
LT,1997-03,10.7
LT,1997-04,9.4
LT,1997-05,9.7
LT,1997-06,8.9
LT,1997-07,10.1
LT,1997-08,10.3
LT,1997-09,9.5
LT,1997-10,9.4
LT,1997-11,9.2
LT,1997-12,8.5
LT,1998-01,6.5
LT,1998-02,6.3
LT,1998-03,6.7
LT,1998-04,6.9
LT,1998-05,6.9
LT,1998-06,6.0
LT,1998-07,5.2
LT,1998-08,4.5
LT,1998-09,4.3
LT,1998-10,4.7
LT,1998-11,3.5
LT,1998-12,3.1
LT,1999-01,3.1
LT,1999-02,2.8
LT,1999-03,2.2
LT,1999-04,1.8
LT,1999-05,1.1
LT,1999-06,1.8
LT,1999-07,0.8
LT,1999-08,1.0
LT,1999-09,1.9
LT,1999-10,0.3
LT,1999-11,0.2
LT,1999-12,0.4
LT,2000-01,0.9
LT,2000-02,0.9
LT,2000-03,1.0
LT,2000-04,0.9
LT,2000-05,0.5
LT,2000-06,1.3
LT,2000-07,1.4
LT,2000-08,1.0
LT,2000-09,0.5
LT,2000-10,1.3
LT,2000-11,1.7
LT,2000-12,1.7
LT,2001-01,-0.1
LT,2001-02,0.0
LT,2001-03,0.8
LT,2001-04,1.0
LT,2001-05,2.0
LT,2001-06,2.0
LT,2001-07,1.5
LT,2001-08,2.7
LT,2001-09,2.3
LT,2001-10,2.4
LT,2001-11,2.0
LT,2001-12,2.0
LT,2002-01,3.2
LT,2002-02,2.8
LT,2002-03,1.7
LT,2002-04,1.4
LT,2002-05,0.5
LT,2002-06,-0.4
LT,2002-07,0.1
LT,2002-08,-1.0
LT,2002-09,-1.4
LT,2002-10,-1.0
LT,2002-11,-0.9
LT,2002-12,-0.9
LT,2003-01,-1.8
LT,2003-02,-1.9
LT,2003-03,-1.1
LT,2003-04,-0.9
LT,2003-05,-0.7
LT,2003-06,-0.3
LT,2003-07,-0.8
LT,2003-08,-1.0
LT,2003-09,-0.8
LT,2003-10,-1.3
LT,2003-11,-1.0
LT,2003-12,-1.3
LT,2004-01,-1.2
LT,2004-02,-1.2
LT,2004-03,-0.9
LT,2004-04,-0.6
LT,2004-05,1.0
LT,2004-06,1.0
LT,2004-07,1.8
LT,2004-08,2.2
LT,2004-09,3.1
LT,2004-10,3.1
LT,2004-11,2.9
LT,2004-12,2.8
LT,2005-01,2.8
LT,2005-02,3.2
LT,2005-03,3.3
LT,2005-04,3.2
LT,2005-05,1.9
LT,2005-06,2.0
LT,2005-07,1.9
LT,2005-08,2.3
LT,2005-09,2.5
LT,2005-10,3.1
LT,2005-11,2.9
LT,2005-12,3.0
LT,2006-01,3.5
LT,2006-02,3.4
LT,2006-03,3.0
LT,2006-04,3.4
LT,2006-05,3.6
LT,2006-06,3.7
LT,2006-07,4.4
LT,2006-08,4.2
LT,2006-09,3.3
LT,2006-10,3.6
LT,2006-11,4.4
LT,2006-12,4.6
LT,2007-01,4.0
LT,2007-02,4.4
LT,2007-03,4.7
LT,2007-04,4.9
LT,2007-05,5.0
LT,2007-06,5.0
LT,2007-07,5.1
LT,2007-08,5.5
LT,2007-09,7.1
LT,2007-10,7.6
LT,2007-11,7.9
LT,2007-12,8.2
LT,2008-01,10.0
LT,2008-02,10.9
LT,2008-03,11.4
LT,2008-04,11.9
LT,2008-05,12.3
LT,2008-06,12.7
LT,2008-07,12.4
LT,2008-08,12.2
LT,2008-09,11.3
LT,2008-10,10.7
LT,2008-11,9.2
LT,2008-12,8.5
LT,2009-01,9.5
LT,2009-02,8.5
LT,2009-03,7.4
LT,2009-04,5.9
LT,2009-05,4.9
LT,2009-06,3.9
LT,2009-07,2.6
LT,2009-08,2.2
LT,2009-09,2.3
LT,2009-10,1.0
LT,2009-11,1.3
LT,2009-12,1.2
LT,2010-01,-0.3
LT,2010-02,-0.6
LT,2010-03,-0.4
LT,2010-04,0.2
LT,2010-05,0.5
LT,2010-06,0.9
LT,2010-07,1.8
LT,2010-08,1.8
LT,2010-09,1.8
LT,2010-10,2.6
LT,2010-11,2.5
LT,2010-12,3.6
LT,2011-01,2.8
LT,2011-02,3.0
LT,2011-03,3.7
LT,2011-04,4.4
LT,2011-05,5.0
LT,2011-06,4.8
LT,2011-07,4.6
LT,2011-08,4.4
LT,2011-09,4.7
LT,2011-10,4.2
LT,2011-11,4.4
LT,2011-12,3.5
LT,2012-01,3.4
LT,2012-02,3.7
LT,2012-03,3.7
LT,2012-04,3.3
LT,2012-05,2.6
LT,2012-06,2.6
LT,2012-07,2.9
LT,2012-08,3.4
LT,2012-09,3.3
LT,2012-10,3.2
LT,2012-11,2.8
LT,2012-12,2.9
LT,2013-01,2.7
LT,2013-02,2.3
LT,2013-03,1.6
LT,2013-04,1.4
LT,2013-05,1.5
LT,2013-06,1.3
LT,2013-07,0.6
LT,2013-08,0.5
LT,2013-09,0.5
LT,2013-10,0.5
LT,2013-11,0.6
LT,2013-12,0.5
LT,2014-01,0.2
LT,2014-02,0.3
LT,2014-03,0.4
LT,2014-04,0.3
LT,2014-05,0.1
LT,2014-06,0.3
LT,2014-07,0.5
LT,2014-08,0.3
LT,2014-09,0.0
LT,2014-10,0.3
LT,2014-11,0.4
LT,2014-12,-0.1
LT,2015-01,-1.4
LT,2015-02,-1.5
LT,2015-03,-1.1
LT,2015-04,-0.6
LT,2015-05,0.0
LT,2015-06,-0.2
LT,2015-07,-0.2
LT,2015-08,-1.0
LT,2015-09,-0.8
LT,2015-10,-0.4
LT,2015-11,-0.5
LT,2015-12,-0.2
LT,2016-01,0.7
LT,2016-02,0.5
LT,2016-03,0.8
LT,2016-04,0.8
LT,2016-05,0.2
LT,2016-06,0.4
LT,2016-07,0.0
LT,2016-08,0.5
LT,2016-09,0.6
LT,2016-10,0.7
LT,2016-11,1.1
LT,2016-12,2.0
LT,2017-01,2.5
LT,2017-02,3.2
LT,2017-03,3.2
LT,2017-04,3.5
LT,2017-05,3.2
LT,2017-06,3.5
LT,2017-07,4.1
LT,2017-08,4.6
LT,2017-09,4.6
LT,2017-10,4.2
LT,2017-11,4.2
LT,2017-12,3.8
LT,2018-01,3.6
LT,2018-02,3.2
LT,2018-03,2.5
LT,2018-04,2.2
LT,2018-05,2.9
LT,2018-06,2.6
LT,2018-07,2.3
LT,2018-08,1.8
LT,2018-09,2.4
LT,2018-10,2.8
LT,2018-11,2.4
LT,2018-12,1.8
LT,2019-01,1.6
LT,2019-02,2.0
LT,2019-03,2.6
LT,2019-04,2.7
LT,2019-05,2.5
LT,2019-06,2.4
LT,2019-07,2.5
LT,2019-08,2.5
LT,2019-09,2.0
LT,2019-10,1.5
LT,2019-11,1.7
LT,2019-12,2.7
LT,2020-01,3.0
LT,2020-02,2.8
LT,2020-03,1.7
LT,2020-04,0.9
LT,2020-05,0.2
LT,2020-06,0.9
LT,2020-07,0.9
LT,2020-08,1.2
LT,2020-09,0.6
LT,2020-10,0.5
LT,2020-11,0.4
LT,2020-12,-0.1
LT,2021-01,0.2
